# id,name,mesonet,lat,lon,elevation,agl,cit,state,country,active
C2582,CW2582 Mesa                       AZ US,APRSWXNET,33.40250015258789,-111.88300323486328,381.0,-9999.0,null,null,null,true
AN271,Millington                          MD  MDE,AIRNow,39.305198669433594,-75.79720306396484,22.299999237060547,-9999.0,null,null,null,true
PSGT2,PINERY                           TX US,RAWS,31.894399642944336,-104.79779815673828,1640.0999755859375,-9999.0,null,null,null,true
TALH,Tallahasse, FL,gpsmet,30.396499633789062,-84.35600280761719,20.470199584960938,-9999.0,null,null,null,true
C1259,CW1259 Poland                     ME US,APRSWXNET,44.00699996948242,-70.36250305175781,173.0,-9999.0,null,null,null,true
CNGI2,MACKINAW RIVER NEAR CONGERVILLE  IL US  USARMY-COE,HADS2,40.62361145019531,-89.24166870117188,185.0,-9999.0,null,null,null,true
D5896,DW5896 Great Falls                MT US,APRSWXNET,47.52183151245117,-111.31900024414062,1022.2999877929688,-9999.0,null,null,null,true
D3235,DW3235 Ishpeming                  MI US,APRSWXNET,46.4852294921875,-87.71566009521484,450.0,-9999.0,null,null,null,true
LEWT2,LEWISVILLE LAKE NEAR LEWISVILLE  TX US        USGS,HADS2,33.06917190551758,-96.96417236328125,169.5,-9999.0,null,null,null,true
BWGK2,BARREN RIVER AT BOWLING GREEN    KY US  USARMY-COE,HADS2,37.0011100769043,-86.43083190917969,146.60000610351562,-9999.0,null,null,null,true
D4563,DW4563 Assen                         NL,APRSWXNET,53.022499084472656,6.5904998779296875,10.0,-9999.0,null,null,null,true
D3232,DW3232 Champaign                  IL US,APRSWXNET,40.17499923706055,-88.4241714477539,293.0,-9999.0,null,null,null,true
D5894,DW5894 Lambert                    MT US,APRSWXNET,47.806331634521484,-104.84967041015625,686.0,-9999.0,null,null,null,true
D4564,DW4564 Crab Orchard               KY US,APRSWXNET,37.4734992980957,-84.51183319091797,300.0,-9999.0,null,null,null,true
D3230,DW3230 Fort Sumner                NM US,APRSWXNET,34.617000579833984,-104.40032958984375,1329.0,-9999.0,null,null,null,true
D5893,DW5893 Culbertson                 MT US,APRSWXNET,47.96699905395508,-104.47049713134766,644.0,-9999.0,null,null,null,true
AN261,Sipayik-ME                          ME  TRIBALENV,AIRNow,44.963600158691406,-67.06079864501953,7.900000095367432,-9999.0,null,null,null,true
AN262,Ashland                             ME  EPAOAP,AIRNow,46.604000091552734,-68.41349792480469,1837.9000244140625,-9999.0,null,null,null,true
AN263,Davidsonville                       MD  MDE,AIRNow,38.90250015258789,-76.6530990600586,46.099998474121094,-9999.0,null,null,null,true
AN264,Padonia                             MD  MDE,AIRNow,39.46200180053711,-76.63159942626953,119.5999984741211,-9999.0,null,null,null,true
AN265,Essex                               MD  MDE,AIRNow,39.31079864501953,-76.47440338134766,12.800000190734863,-9999.0,null,null,null,true
AN266,Fairhill                            MD  MDE,AIRNow,39.70109939575195,-75.86000061035156,117.69999694824219,-9999.0,null,null,null,true
D4569,DW4569 Corny sur Moselle             FR,APRSWXNET,49.035499572753906,6.059999942779541,180.0,-9999.0,null,null,null,true
D3238,DW3238 Wasaga Beach               ON CA,APRSWXNET,44.49919891357422,-80.04750061035156,180.0,-9999.0,null,null,null,true
AN267,Blackwater NWR                      MD  EPAOAP,AIRNow,38.44499969482422,-76.11139678955078,1.0,-9999.0,null,null,null,true
AN268,Piney Run                           MD  MDE,AIRNow,39.7057991027832,-79.01190185546875,764.5999755859375,-9999.0,null,null,null,true
C1268,CW1268 Tualatin                   OR US,APRSWXNET,45.36832809448242,-122.76632690429688,79.0,-9999.0,null,null,null,true
VDZA2,Valdez, AK,NOS-NWLON,61.125,-146.3616943359375,0.0,-9999.0,null,null,null,true
C2597,CW2597 Osnabruek                     DE,APRSWXNET,52.662601470947266,8.20637035369873,32.0,-9999.0,null,null,null,true
MCKG1,MUCKALEE CREEK AT GA 195 NEAR LE GA US        USGS,HADS2,31.77610969543457,-84.13944244384766,67.0999984741211,-9999.0,null,null,null,true
C1265,CW1265 Lakewood                   WA US,APRSWXNET,47.14731979370117,-122.55016326904297,78.0,-9999.0,null,null,null,true
AN260,Howland                             ME  EPAOAP,AIRNow,45.21580123901367,-68.70819854736328,1837.9000244140625,-9999.0,null,null,null,true
D3250,DW3250 Nanaimo                    BC CA,APRSWXNET,49.2358283996582,-123.99949645996094,32.0,-9999.0,null,null,null,true
WDSV2,Norfolk, VA,nosports,36.981998443603516,-76.3219985961914,0.0,-9999.0,null,null,null,true
D3251,DW3251 Shelby                     NC US,APRSWXNET,35.31269836425781,-81.5424575805664,259.0,-9999.0,null,null,null,true
PLTC2,Platteville, CO,ddmet,40.18159866333008,-104.72599792480469,1516.9825439453125,-9999.0,null,null,null,true
SBDM4,BEAR                             MI US,RAWS,44.80189895629883,-86.05079650878906,289.8999938964844,-9999.0,null,null,null,true
PLTC1,PILOT HILL                       CA US,RAWS,38.83169937133789,-121.00920104980469,380.70001220703125,-9999.0,null,null,null,true
D3247,DW3247 Toronto                    ON CA,APRSWXNET,43.68653869628906,-79.28946685791016,129.0,-9999.0,null,null,null,true
AN258,Bangor Air National Guard           ME  MEDEP,AIRNow,44.81660079956055,-68.82039642333984,59.492000579833984,-9999.0,null,null,null,true
D3248,DW3248 Amsterdam                     NL,APRSWXNET,52.303829193115234,4.971670150756836,-1.5,-9999.0,null,null,null,true
D4579,DW4579 Hallsville                 TX US,APRSWXNET,32.48411178588867,-94.48478698730469,115.0,-9999.0,null,null,null,true
D3245,DW3245 Meschede-Enste                DE,APRSWXNET,51.36643981933594,8.247639656066895,311.0,-9999.0,null,null,null,true
D4577,DW4577 Cagliari                      IT,APRSWXNET,39.22417068481445,9.133999824523926,11.0,-9999.0,null,null,null,true
D3246,DW3246 Tryon                      NC US,APRSWXNET,35.23563003540039,-82.25534057617188,330.0,-9999.0,null,null,null,true
D4572,DW4572 Whitchurch                    UK,APRSWXNET,51.22890853881836,-1.338479995727539,304.0,-9999.0,null,null,null,true
AN250,Auburn-Lewiston Airport             ME  MEDEP,AIRNow,44.0453987121582,-70.29019927978516,73.052001953125,-9999.0,null,null,null,true
AN251,Presque Isle Regional Office        ME  MEDEP,AIRNow,46.69839859008789,-68.03890228271484,177.29400634765625,-9999.0,null,null,null,true
AN252,MICMAC                              ME  AROOSTOOK,AIRNow,46.6963996887207,-68.03309631347656,164.6999969482422,-9999.0,null,null,null,true
SPMU1,SPLIT MOUNTAIN                   UT US SCAN,utmesnet,40.380001068115234,-109.36000061035156,1474.9000244140625,-9999.0,null,null,null,true
AN253,Cape Elizabeth                      ME  MEDEP,AIRNow,43.56100082397461,-70.2072982788086,6.998000144958496,-9999.0,null,null,null,true
AN255,Acadia NP - McFarland               ME  MEDEP,AIRNow,44.37699890136719,-68.26090240478516,180.31199645996094,-9999.0,null,null,null,true
AN256,Augusta State Airport               ME  MEDEP,AIRNow,44.317901611328125,-69.79190063476562,55.34299850463867,-9999.0,null,null,null,true
AN257,Owls Head Municipal Airport         ME  MEDEP,AIRNow,44.06269836425781,-69.09339904785156,27.229000091552734,-9999.0,null,null,null,true
C1235,CW1235 Essex Junction             VT US,APRSWXNET,44.486328125,-73.10050201416016,106.0,-9999.0,null,null,null,true
C1234,CW1234 Breitenstein                  DE,APRSWXNET,48.632171630859375,9.047499656677246,444.0,-9999.0,null,null,null,true
C2564,CW2564 Anna                       TX US,APRSWXNET,33.3408317565918,-96.48783111572266,204.1999969482422,-9999.0,null,null,null,true
C1232,CW1232 Greeley                    CO US,APRSWXNET,40.40536880493164,-104.72380828857422,1465.0,-9999.0,null,null,null,true
AN290,HOLLAND                             MI  MIDNRE,AIRNow,42.767799377441406,-86.14859771728516,390.3999938964844,-9999.0,null,null,null,true
C1231,CW1231 Lillian                    AL US,APRSWXNET,30.37632942199707,-87.47666931152344,11.0,-9999.0,null,null,null,true
C2562,CW2562 Venice                     FL US,APRSWXNET,27.0958309173584,-82.44116973876953,6.0,-9999.0,null,null,null,true
AN291,BAY CITY                            MI  MIDNRE,AIRNow,43.5713996887207,-83.89080047607422,390.3999938964844,-9999.0,null,null,null,true
SDJUR,Jurupa Valley                    CA US SGXWFO,utmesnet,33.98699951171875,-117.42500305175781,242.3000030517578,-9999.0,null,null,null,true
AN293,COLOMA                              MI  MIDNRE,AIRNow,42.19779968261719,-86.30970001220703,197.08999633789062,-9999.0,null,null,null,true
RPTA2,ROCKY POINT                      AK US SNOTEL,utmesnet,64.55000305175781,-163.47999572753906,152.39999389648438,-9999.0,null,null,null,true
C1238,CW1238 St.Ansgar                  IA US,APRSWXNET,43.38172149658203,-92.92340850830078,349.0,-9999.0,null,null,null,true
MCKCA,MCKENZIE BRIDGE, OR                    PSD,MAP,44.18000030517578,-122.08999633789062,512.0,-9999.0,null,null,null,true
D4546,DW4546 Giddings                   TX US,APRSWXNET,30.145790100097656,-96.96613311767578,133.0,-9999.0,null,null,null,true
D3212,DW3212 West Dover                 VT US,APRSWXNET,42.944419860839844,-72.88906860351562,640.0,-9999.0,null,null,null,true
D5872,DW5872 Sayreville                 NJ US,APRSWXNET,40.473331451416016,-74.33870697021484,8.0,-9999.0,null,null,null,true
D4542,DW4542 Eufaula                    AL US,APRSWXNET,32.00577926635742,-85.09475708007812,72.0,-9999.0,null,null,null,true
D5871,DW5871 Williamsburg               IA US,APRSWXNET,41.66450119018555,-92.01699829101562,250.0,-9999.0,null,null,null,true
KGUN,Gun Barrel US 85 northeast of Cheyenne,wydotmet,41.438899993896484,-104.33999633789062,1706.0,-9999.0,null,null,null,true
HRTW2,HARTS                            WV US  USARMY-COE,HADS2,38.040000915527344,-82.12667083740234,179.8000030517578,-9999.0,null,null,null,true
BPSUN,Sunnyside                        WA US,utmesnet,46.48569107055664,-119.99299621582031,943.4000244140625,-9999.0,null,null,null,true
AN284,E. Milton - Blue Hill               MA  MADEP,AIRNow,42.211700439453125,-71.1144027709961,65.69300079345703,-9999.0,null,null,null,true
AN286,Boston - Long Island                MA  MADEP,AIRNow,42.31719970703125,-70.9666976928711,4.235000133514404,-9999.0,null,null,null,true
D4549,DW4549 Herbertsville              NJ US,APRSWXNET,40.09183120727539,-74.09017181396484,0.0,-9999.0,null,null,null,true
AN287,Boston - Roxbury                    MA  MADEP,AIRNow,42.32939910888672,-71.0824966430664,13.317999839782715,-9999.0,null,null,null,true
AN288,Worcester                           MA  MADEP,AIRNow,42.274200439453125,-71.87580108642578,307.5899963378906,-9999.0,null,null,null,true
D4547,DW4547 Macerata                      IT,APRSWXNET,43.30432891845703,13.43733024597168,261.0,-9999.0,null,null,null,true
D3216,DW3216 Astoria                    NY US,APRSWXNET,40.777828216552734,-73.91967010498047,12.800000190734863,-9999.0,null,null,null,true
AN289,Uxbridge                            MA  MADEP,AIRNow,42.099700927734375,-71.62000274658203,73.37799835205078,-9999.0,null,null,null,true
C1247,CW1247 Helena                     MT US,APRSWXNET,46.53916931152344,-111.9558334350586,1325.0,-9999.0,null,null,null,true
DSPN2,DISASTER PEAK                    NV US SNOTEL,utmesnet,41.970001220703125,-118.19000244140625,1981.199951171875,-9999.0,null,null,null,true
C2578,CW2578 Mishawaka                  IN US,APRSWXNET,41.64807891845703,-86.12909698486328,225.60000610351562,-9999.0,null,null,null,true
BMJM5,BEMIDJI                          MN US,RAWS,47.503299713134766,-94.9281005859375,419.70001220703125,-9999.0,null,null,null,true
C1244,CW1244 Pendleton                  OR US,APRSWXNET,45.673500061035156,-118.80716705322266,349.0,-9999.0,null,null,null,true
AN280,Haverhill                           MA  MADEP,AIRNow,42.77080154418945,-71.10279846191406,38.87300109863281,-9999.0,null,null,null,true
AN281,CHICOPEE                            MA  MADEP,AIRNow,42.194400787353516,-72.55560302734375,76.36799621582031,-9999.0,null,null,null,true
C2571,CW2571 Weston                     FL US,APRSWXNET,26.132339477539062,-80.41529083251953,2.0999999046325684,-9999.0,null,null,null,true
AN282,WARE                                MA  MADEP,AIRNow,42.298301696777344,-72.33439636230469,207.4949951171875,-9999.0,null,null,null,true
D5891,DW5891 Richey                     MT US,APRSWXNET,47.79283142089844,-105.18000030517578,679.0,-9999.0,null,null,null,true
D5890,DW5890 Richey                     MT US,APRSWXNET,47.67449951171875,-105.12449645996094,735.0,-9999.0,null,null,null,true
PRDT2,RIO GRANDE BLO RIO CONCHOS NEAR  TX US        USIB,HADS2,29.519439697265625,-104.2861099243164,773.0,-9999.0,null,null,null,true
C1248,CW1248 Spring Lake Park           MN US,APRSWXNET,44.71247863769531,-93.46283721923828,295.70001220703125,-9999.0,null,null,null,true
D5888,DW5888 Leven                     Sct UK,APRSWXNET,56.20000076293945,-3.000499963760376,49.0,-9999.0,null,null,null,true
D3225,DW3225 Stanley                    KS US,APRSWXNET,38.8603515625,-94.68245697021484,332.20001220703125,-9999.0,null,null,null,true
D4556,DW4556 Venus                      TX US,APRSWXNET,32.477169036865234,-97.12467193603516,203.0,-9999.0,null,null,null,true
D5887,DW5887 Almargen                      ES,APRSWXNET,37.0099983215332,-5.013830184936523,500.0,-9999.0,null,null,null,true
D3226,DW3226 Prosser                    WA US,APRSWXNET,46.20038986206055,-119.75200653076172,274.0,-9999.0,null,null,null,true
D4557,DW4557 Virginia Beach             VA US,APRSWXNET,36.774620056152344,-76.04216003417969,4.0,-9999.0,null,null,null,true
D4554,DW4554 Zlin                          CZ,APRSWXNET,49.263328552246094,17.717500686645508,270.0,-9999.0,null,null,null,true
D5885,DW5885 Wimberley                  TX US,APRSWXNET,30.003999710083008,-98.05567169189453,281.8999938964844,-9999.0,null,null,null,true
D4552,DW4552 Schenevus                  NY US,APRSWXNET,42.5,-74.80000305175781,70.0,-9999.0,null,null,null,true
D4553,DW4553 Ashland                    AL US,APRSWXNET,33.28300094604492,-85.8028335571289,325.0,-9999.0,null,null,null,true
D4550,DW4550 Missoula                   MT US,APRSWXNET,46.88270950317383,-113.90470886230469,1003.7000122070312,-9999.0,null,null,null,true
WOST2,Wolfforth 6 mi SW,WT-Meso,33.42068099975586,-102.04979705810547,1008.0,-9999.0,null,null,null,true
AN272,Rockville                           MD  MDE,AIRNow,39.11439895629883,-77.10690307617188,124.4000015258789,-9999.0,null,null,null,true
AN273,HU-Beltsville                       MD  MDE,AIRNow,39.055301666259766,-76.87830352783203,52.79999923706055,-9999.0,null,null,null,true
AN274,Prince Georges Co. Equestrian Ctr   MD  MDE,AIRNow,38.81209945678711,-76.74420166015625,5.800000190734863,-9999.0,null,null,null,true
KCWU1,King Canyon                      UT US UTAH DOT,utmesnet,39.07439041137695,-113.63819885253906,1915.0999755859375,-9999.0,null,null,null,true
AN276,TRURO                               MA  MADEP,AIRNow,41.97560119628906,-70.0239028930664,29.947999954223633,-9999.0,null,null,null,true
CAABR,MT ABRAHMS, OURAY COUNTY         CO US CAIC,CAIC_ATM,37.96332931518555,-107.647216796875,3609.0,-9999.0,null,null,null,true
SPMW1,SPENCER MEADOW                   WA US SNOTEL,utmesnet,46.18000030517578,-121.93000030517578,1036.300048828125,-9999.0,null,null,null,true
AN277,Fairhaven                           MA  MADEP,AIRNow,41.63330078125,-70.87969970703125,13.968000411987305,-9999.0,null,null,null,true
D4558,DW4558 St-Aubert                  PQ CA,APRSWXNET,47.20967102050781,-70.15799713134766,158.0,-9999.0,null,null,null,true
AN278,LYNN                                MA  MADEP,AIRNow,42.474700927734375,-70.9719009399414,31.15999984741211,-9999.0,null,null,null,true
D5889,DW5889 Milano                        IT,APRSWXNET,45.46916961669922,9.146169662475586,110.0,-9999.0,null,null,null,true
D3228,DW3228 Lake Mary                  FL US,APRSWXNET,28.768980026245117,-81.34111785888672,17.0,-9999.0,null,null,null,true
C3879,CW3879 El Sobrante                CA US,APRSWXNET,37.9763298034668,-122.30500030517578,99.0,-9999.0,null,null,null,true
C2542,CW2542 Newport                    NC US,APRSWXNET,34.727169036865234,-76.94374084472656,7.0,-9999.0,null,null,null,true
C2541,CW2541 Morehead City              NC US,APRSWXNET,34.725341796875,-76.7610092163086,8.0,-9999.0,null,null,null,true
HCHN1,HULL CHURCH NEAR HARRISBURG 10NW NE US        USGS,HADS2,41.64889144897461,-103.88999938964844,1359.4000244140625,-9999.0,null,null,null,true
C1219,CW1219 Worcester                  VT US,APRSWXNET,44.380828857421875,-72.58300018310547,419.0,-9999.0,null,null,null,true
C3873,CW3873 Albuquerque                NM US,APRSWXNET,35.11050033569336,-106.73699951171875,1598.699951171875,-9999.0,null,null,null,true
C1217,CW1217 Pavullo nel Frignano          IT,APRSWXNET,44.3111686706543,10.765000343322754,769.0,-9999.0,null,null,null,true
C2548,CW2548 Hermosillo                    MX,APRSWXNET,29.011329650878906,-110.94450378417969,260.0,-9999.0,null,null,null,true
VAQC1,LOS VAQUEROS                     CA US,RAWS,37.788299560546875,-121.73470306396484,335.29998779296875,-9999.0,null,null,null,true
C1216,CW1216 Lake City                  IA US,APRSWXNET,42.27082824707031,-94.73033142089844,375.0,-9999.0,null,null,null,true
AP887,N7DRD Ocean Park                  WA US,APRSWXNET,46.48834991455078,-124.04517364501953,8.0,-9999.0,null,null,null,true
D4524,DW4524 Colorado Springs           CO US,APRSWXNET,38.90073013305664,-104.7064208984375,2007.0,-9999.0,null,null,null,true
D4521,DW4521 Pflugerville               TX US,APRSWXNET,30.475830078125,-97.57167053222656,217.0,-9999.0,null,null,null,true
D5852,DW5852 Los Alamos                 NM US,APRSWXNET,35.904170989990234,-106.274169921875,2207.0,-9999.0,null,null,null,true
AN228,Konza Prairie                       KS  EPAOAP,AIRNow,39.10210037231445,-96.6095962524414,319.03399658203125,-9999.0,null,null,null,true
BCMN7,BUFFALO CK AT SECONDARY ROAD 281 NC US        USGS,HADS2,36.12778091430664,-79.66194152832031,201.1999969482422,-9999.0,null,null,null,true
AN229,Crockett                            KY  EPAOAP,AIRNow,37.9213981628418,-83.06620025634766,322.031005859375,-9999.0,null,null,null,true
EKSNV,ELKO SUMMIT                      NV US NV DOT,utmesnet,40.80339813232422,-115.71790313720703,1763.9000244140625,-9999.0,null,null,null,true
AP881,KJ4W Murray                       KY US,APRSWXNET,36.668819427490234,-88.33101654052734,161.0,-9999.0,null,null,null,true
D5859,DW5859 Arlington                  VA US,APRSWXNET,38.877498626708984,-77.1031723022461,78.0,-9999.0,null,null,null,true
D4528,DW4528 Bungwahl                  NSW AU,APRSWXNET,-32.387001037597656,152.4443359375,10.0,-9999.0,null,null,null,true
D5858,DW5858 Blair                      NE US,APRSWXNET,41.55799865722656,-96.14666748046875,331.0,-9999.0,null,null,null,true
AN222,Davenport, 10th & Vine              IA  IADNR,AIRNow,41.529998779296875,-90.5875015258789,221.5019989013672,-9999.0,null,null,null,true
D5856,DW5856 Loveland                   CO US,APRSWXNET,40.38850021362305,-105.0479965209961,1504.5,-9999.0,null,null,null,true
PATP4,RIO GRANDE DE PATTILLAS NEAR PAT PR US        USGS,HADS2,18.034439086914062,-66.03278350830078,71.5999984741211,-9999.0,null,null,null,true
C2553,CW2553 Hanford                    CA US,APRSWXNET,36.3632698059082,-119.63300323486328,77.0,-9999.0,null,null,null,true
C2551,CW2551 Medford                    OR US,APRSWXNET,42.308040618896484,-122.89869689941406,454.5,-9999.0,null,null,null,true
C2550,CW2550 Northfield                 MN US,APRSWXNET,44.466331481933594,-93.20867156982422,299.29998779296875,-9999.0,null,null,null,true
NSTP6,Pago Pago, American Samoa,NOS-NWLON,14.279999732971191,-170.69000244140625,0.0,-9999.0,null,null,null,true
PIKES,Pikes Peak Summit                      PP_CogRR,internet,38.84000015258789,-105.04499816894531,4300.0,-9999.0,null,null,null,true
C3882,CW3882 Mauston                    WI US,APRSWXNET,43.800498962402344,-90.07333374023438,266.0,-9999.0,null,null,null,true
C1227,CW1227 Barre                      MA US,APRSWXNET,42.39582824707031,-72.14250183105469,311.3999938964844,-9999.0,null,null,null,true
D5866,DW5866 Rainbow City               AL US,APRSWXNET,33.92150115966797,-86.09867095947266,165.0,-9999.0,null,null,null,true
AN214,ARMY RESERVE                        IA  LINNCOPH,AIRNow,42.00830078125,-91.67859649658203,269.7409973144531,-9999.0,null,null,null,true
AP877,KA8OAD-1 Fairlawn                 OH US,APRSWXNET,41.1348991394043,-81.60424041748047,305.0,-9999.0,null,null,null,true
D4535,DW4535 Cannon Beach               OR US,APRSWXNET,45.892669677734375,-123.96299743652344,7.0,-9999.0,null,null,null,true
AN215,PUBLIC HEALTH                       IA  LINNCOPH,AIRNow,41.97669982910156,-91.68779754638672,257.9309997558594,-9999.0,null,null,null,true
D5864,DW5864 Bainbridge Island          WA US,APRSWXNET,47.602149963378906,-122.50115203857422,46.0,-9999.0,null,null,null,true
AP879,N9VPV Galesburg                   IL US,APRSWXNET,40.95132827758789,-90.3896713256836,235.0,-9999.0,null,null,null,true
D3201,DW3201 East Troy                  WI US,APRSWXNET,42.83713912963867,-88.38558959960938,248.0,-9999.0,null,null,null,true
AN217,Muscatine, Garfield School          IA  IADNR,AIRNow,41.40140151977539,-91.06809997558594,192.2259979248047,-9999.0,null,null,null,true
D4533,DW4533 Bennington                 VT US,APRSWXNET,42.88582992553711,-73.21083068847656,250.0,-9999.0,null,null,null,true
D4531,DW4531 Vandenberg Village         CA US,APRSWXNET,34.71200180053711,-120.4700927734375,117.0,-9999.0,null,null,null,true
D3200,DW3200 Weippe                     ID US,APRSWXNET,46.382999420166016,-115.94966888427734,935.7000122070312,-9999.0,null,null,null,true
D5861,DW5861 Huntington                 TX US,APRSWXNET,31.285709381103516,-94.60578155517578,83.5,-9999.0,null,null,null,true
D3209,DW3209 Fort Collins               CO US,APRSWXNET,40.51832962036133,-105.02200317382812,1502.699951171875,-9999.0,null,null,null,true
AN210,Clinton, Chancy Park                IA  IADNR,AIRNow,41.82310104370117,-90.21189880371094,190.46800231933594,-9999.0,null,null,null,true
D5869,DW5869 Sydney                        AU,APRSWXNET,-33.752830505371094,151.29116821289062,25.0,-9999.0,null,null,null,true
D4539,DW4539 Ennice                     NC US,APRSWXNET,36.511329650878906,-80.95366668701172,911.4000244140625,-9999.0,null,null,null,true
D3205,DW3205 Seifhennersdorf               DE,APRSWXNET,50.946998596191406,14.60966968536377,380.0,-9999.0,null,null,null,true
D5868,DW5868 Mammoth Lakes              CA US,APRSWXNET,37.62553024291992,-118.98145294189453,2442.10009765625,-9999.0,null,null,null,true
AP875,K9APR-5 Greens Fork               IN US,APRSWXNET,39.887550354003906,-85.0330581665039,329.0,-9999.0,null,null,null,true
D5867,DW5867 Sunol                      NE US,APRSWXNET,41.20000076293945,-102.80000305175781,1250.0,-9999.0,null,null,null,true
C2522,CW2522 Torrington                 CT US,APRSWXNET,41.79808044433594,-73.1712875366211,372.0,-9999.0,null,null,null,true
C3859,CW3859 Purmerend                     NL,APRSWXNET,52.50917053222656,4.973830223083496,-4.0,-9999.0,null,null,null,true
PGEA3,Page 9 WSW                       AZ US,HADS2,36.86370086669922,-111.6011962890625,996.7000122070312,-9999.0,null,null,null,true
C2527,CW2527 Florence                   OR US,APRSWXNET,43.97999954223633,-124.09500122070312,14.0,-9999.0,null,null,null,true
D4501,DW4501 Yuma                       AZ US,APRSWXNET,32.71133041381836,-114.66616821289062,40.0,-9999.0,null,null,null,true
AN247,Chalmette Vista                     LA  LADEQ,AIRNow,29.943099975585938,-89.9760971069336,1.0,-9999.0,null,null,null,true
D5833,DW5833 Chichester                 NH US,APRSWXNET,43.21152877807617,-71.41429901123047,210.0,-9999.0,null,null,null,true
D4502,DW4502 Brookfield                 WI US,APRSWXNET,43.0889892578125,-88.12181091308594,274.29998779296875,-9999.0,null,null,null,true
D5832,DW5832 Bennettsville              SC US,APRSWXNET,34.60717010498047,-79.67032623291016,47.0,-9999.0,null,null,null,true
AN249,Port Allen                          LA  LADEQ,AIRNow,30.50189971923828,-91.21109771728516,3.7239999771118164,-9999.0,null,null,null,true
NIWS1,NERRS METEOROLOGICAL SITE AT NORTH INL,nerresmet,33.35029983520508,-79.19059753417969,0.6959999799728394,-9999.0,null,null,null,true
D4509,DW4509 Carlton                       UK,APRSWXNET,53.35449981689453,-1.125,43.0,-9999.0,null,null,null,true
AN241,Bayou Plaquemine                    LA  LADEQ,AIRNow,30.221099853515625,-91.31529998779297,1.0,-9999.0,null,null,null,true
AN242,Carville                            LA  LADEQ,AIRNow,30.197500228881836,-91.12830352783203,6.178999900817871,-9999.0,null,null,null,true
AN243,Kenner                              LA  LADEQ,AIRNow,30.041099548339844,-90.27279663085938,0.13600000739097595,-9999.0,null,null,null,true
D5837,DW5837 Summerville                SC US,APRSWXNET,33.00762176513672,-80.22509002685547,25.0,-9999.0,null,null,null,true
D4505,DW4505 Whiteville                 NC US,APRSWXNET,34.41373825073242,-78.75190734863281,28.0,-9999.0,null,null,null,true
D5836,DW5836 Brainerd 7NW               MN US,APRSWXNET,46.42375183105469,-94.30326843261719,375.20001220703125,-9999.0,null,null,null,true
AN244,French Settlement                   LA  LADEQ,AIRNow,30.315000534057617,-90.8114013671875,4.0,-9999.0,null,null,null,true
CRSO3,CROOKED RVR AT SMITH ROCK SP NR  OR US        USBR,HADS2,44.36750030517578,-121.1388931274414,839.0999755859375,-9999.0,null,null,null,true
AN245,City Park                           LA  LADEQ,AIRNow,29.99329948425293,-90.10140228271484,1.5,-9999.0,null,null,null,true
AN246,New Roads                           LA  LADEQ,AIRNow,30.681699752807617,-91.36609649658203,8.604000091552734,-9999.0,null,null,null,true
MCKI1,MICA CREEK                       ID US SNOTEL,utmesnet,47.150001525878906,-116.2699966430664,1447.800048828125,-9999.0,null,null,null,true
C3868,CW3868 Methuen                    MA US,APRSWXNET,42.72517013549805,-71.20133209228516,35.0,-9999.0,null,null,null,true
SSWN2,SEARCHLIGHT                      NV US LAS VEGAS,utmesnet,35.400001525878906,-115.02999877929688,1131.0999755859375,-9999.0,null,null,null,true
C2530,CW2530 North Beach Haven          NJ US,APRSWXNET,39.57632827758789,-74.2316665649414,3.700000047683716,-9999.0,null,null,null,true
FLPG1,PATES CK AT BUSTER LEWIS ROAD NE GA US        USGS,HADS2,33.49277877807617,-84.24555969238281,219.5,-9999.0,null,null,null,true
C2539,CW2539 Bloomfield Hills           MI US,APRSWXNET,42.61949920654297,-83.21766662597656,277.3999938964844,-9999.0,null,null,null,true
C3862,CW3862 Temecula                   CA US,APRSWXNET,33.53192901611328,-117.14396667480469,355.0,-9999.0,null,null,null,true
C3863,CW3863 Lajitas                    TX US,APRSWXNET,29.264020919799805,-103.77400207519531,702.9000244140625,-9999.0,null,null,null,true
C2536,CW2536 Beverly                    MA US,APRSWXNET,42.549930572509766,-70.89225006103516,17.0,-9999.0,null,null,null,true
AP899,AC6E-3 Moody Canyon               CA US,APRSWXNET,36.56882858276367,-120.9613265991211,659.0,-9999.0,null,null,null,true
SLAW4,ST. LAWRENCE ALT                 WY US SNOTEL,utmesnet,43.029998779296875,-109.16999816894531,2627.39990234375,-9999.0,null,null,null,true
AN236,LSU                                 LA  LADEQ,AIRNow,30.419700622558594,-91.18190002441406,11.291000366210938,-9999.0,null,null,null,true
AN237,Capital                             LA  LADEQ,AIRNow,30.462200164794922,-91.1769027709961,15.52400016784668,-9999.0,null,null,null,true
D4513,DW4513 East Surry                 ME US,APRSWXNET,44.49335861206055,-68.45812225341797,30.0,-9999.0,null,null,null,true
D4510,DW4510 Ibiza                         ES,APRSWXNET,39.04983139038086,1.4183299541473389,198.0,-9999.0,null,null,null,true
AN238,Pride                               LA  LADEQ,AIRNow,30.7007999420166,-91.05609893798828,33.680999755859375,-9999.0,null,null,null,true
D4511,DW4511 Weston                     FL US,APRSWXNET,26.10597038269043,-80.36193084716797,3.0,-9999.0,null,null,null,true
D5841,DW5841 Burnside                   KY US,APRSWXNET,36.98897171020508,-84.59993743896484,1160.0,-9999.0,null,null,null,true
